Timestamp,Operation,Coin,Price,Momentum,Price Change %,Trading Pair
2024-12-09T01:00:31.891248,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:31.908863,BUY,ADA,0.5033,True,3.4745065789473624,ADA[USDT]
2024-12-09T01:00:31.944990,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:31.977137,BUY,ADA,0.5023,True,3.2689144736842044,ADA[USDT]
2024-12-09T01:00:32.000955,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:32.019379,BUY,ADA,0.5019,True,3.1866776315789505,ADA[USDT]
2024-12-09T01:00:32.044202,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:32.071515,BUY,ADA,0.503,True,3.4128289473684217,ADA[USDT]
2024-12-09T01:00:32.091502,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:32.107691,BUY,ADA,0.5032,True,3.4539473684210487,ADA[USDT]
2024-12-09T01:00:32.126960,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:32.143793,BUY,ADA,0.5038,True,3.5773026315789527,ADA[USDT]
2024-12-09T01:00:32.162247,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:32.188520,BUY,ADA,0.5046,True,3.7417763157894837,ADA[USDT]
2024-12-09T01:00:32.218813,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:32.228305,BUY,ADA,0.5044,True,3.700657894736834,ADA[USDT]
2024-12-09T01:00:32.241981,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:32.255562,BUY,ADA,0.504,True,3.6184210526315796,ADA[USDT]
2024-12-09T01:00:32.272583,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:32.286415,BUY,ADA,0.5034,True,3.495065789473676,ADA[USDT]
2024-12-09T01:00:32.304538,BUY,DASH,27.31,True,4.236641221374043,DASH[USDT]
2024-12-09T01:00:32.319027,BUY,ADA,0.5033,True,3.4745065789473624,ADA[USDT]
2024-12-09T01:00:32.336635,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:32.348773,BUY,ADA,0.5034,True,3.495065789473676,ADA[USDT]
2024-12-09T01:00:32.367889,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:32.377366,BUY,ADA,0.5029,True,3.392269736842108,ADA[USDT]
2024-12-09T01:00:32.393713,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:32.407806,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:32.426645,BUY,DASH,27.31,True,4.236641221374043,DASH[USDT]
2024-12-09T01:00:32.440451,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:32.458081,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.470728,BUY,ADA,0.5027,True,3.3511513157894814,ADA[USDT]
2024-12-09T01:00:32.488245,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:32.507444,BUY,ADA,0.5024,True,3.2894736842105177,ADA[USDT]
2024-12-09T01:00:32.523167,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:32.535097,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:32.550593,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.558474,BUY,ADA,0.5029,True,3.392269736842108,ADA[USDT]
2024-12-09T01:00:32.573741,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.586537,BUY,ADA,0.5024,True,3.2894736842105177,ADA[USDT]
2024-12-09T01:00:32.601688,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:32.609482,BUY,ADA,0.5028,True,3.371710526315795,ADA[USDT]
2024-12-09T01:00:32.625048,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:32.637325,BUY,ADA,0.503,True,3.4128289473684217,ADA[USDT]
2024-12-09T01:00:32.652870,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:32.660985,BUY,ADA,0.5029,True,3.392269736842108,ADA[USDT]
2024-12-09T01:00:32.675895,BUY,DASH,27.25,True,4.007633587786262,DASH[USDT]
2024-12-09T01:00:32.688243,BUY,ADA,0.5032,True,3.4539473684210487,ADA[USDT]
2024-12-09T01:00:32.703651,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:32.713398,BUY,ADA,0.503,True,3.4128289473684217,ADA[USDT]
2024-12-09T01:00:32.726416,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.738562,BUY,ADA,0.5036,True,3.536184210526326,ADA[USDT]
2024-12-09T01:00:32.752862,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.762716,BUY,ADA,0.5029,True,3.392269736842108,ADA[USDT]
2024-12-09T01:00:32.776033,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:32.788037,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:32.802914,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:32.812865,BUY,ADA,0.502,True,3.2072368421052633,ADA[USDT]
2024-12-09T01:00:32.825700,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:32.838144,BUY,ADA,0.5022,True,3.2483552631578907,ADA[USDT]
2024-12-09T01:00:32.852948,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:32.863559,BUY,ADA,0.5027,True,3.3511513157894814,ADA[USDT]
2024-12-09T01:00:32.876266,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:32.888181,BUY,ADA,0.5022,True,3.2483552631578907,ADA[USDT]
2024-12-09T01:00:32.903056,BUY,DASH,27.33,True,4.312977099236638,DASH[USDT]
2024-12-09T01:00:32.912843,BUY,ADA,0.5026,True,3.3305921052631677,ADA[USDT]
2024-12-09T01:00:32.925497,BUY,DASH,27.33,True,4.312977099236638,DASH[USDT]
2024-12-09T01:00:32.937890,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:32.953260,BUY,DASH,27.34,True,4.351145038167941,DASH[USDT]
2024-12-09T01:00:32.962761,BUY,ADA,0.5029,True,3.392269736842108,ADA[USDT]
2024-12-09T01:00:32.976391,BUY,DASH,27.33,True,4.312977099236638,DASH[USDT]
2024-12-09T01:00:32.989110,BUY,ADA,0.5025,True,3.3100328947368314,ADA[USDT]
2024-12-09T01:00:33.004851,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:33.017332,BUY,ADA,0.5024,True,3.2894736842105177,ADA[USDT]
2024-12-09T01:00:33.030890,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:33.040418,BUY,ADA,0.5019,True,3.1866776315789505,ADA[USDT]
2024-12-09T01:00:33.055638,BUY,DASH,27.31,True,4.236641221374043,DASH[USDT]
2024-12-09T01:00:33.067608,BUY,ADA,0.5018,True,3.1661184210526367,ADA[USDT]
2024-12-09T01:00:33.082877,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:33.091626,BUY,ADA,0.5014,True,3.0838815789473597,ADA[USDT]
2024-12-09T01:00:33.106654,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:33.118551,BUY,ADA,0.5011,True,3.022203947368419,ADA[USDT]
2024-12-09T01:00:33.133613,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:33.141275,BUY,ADA,0.5011,True,3.022203947368419,ADA[USDT]
2024-12-09T01:00:33.156372,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:33.172580,BUY,EOS,0.703,True,3.84047267355981,EOS[USDT]
2024-12-09T01:00:33.187978,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:33.204189,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.219774,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:33.236938,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.252408,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:33.261019,BUY,ADA,0.501,True,3.0016447368421058,ADA[USDT]
2024-12-09T01:00:33.274294,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:33.290960,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.306572,BUY,DASH,27.16,True,3.6641221374045836,DASH[USDT]
2024-12-09T01:00:33.323203,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.338547,BUY,DASH,27.19,True,3.7786259541984806,DASH[USDT]
2024-12-09T01:00:33.355048,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.370541,BUY,DASH,27.17,True,3.7022900763358875,DASH[USDT]
2024-12-09T01:00:33.387676,BUY,EOS,0.702,True,3.6927621861152007,EOS[USDT]
2024-12-09T01:00:33.403835,BUY,DASH,27.17,True,3.7022900763358875,DASH[USDT]
2024-12-09T01:00:33.416015,BUY,ADA,0.5013,True,3.0633223684210464,ADA[USDT]
2024-12-09T01:00:33.430858,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:33.440420,BUY,ADA,0.5014,True,3.0838815789473597,ADA[USDT]
2024-12-09T01:00:33.456148,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:33.468801,BUY,ADA,0.5015,True,3.1044407894736734,ADA[USDT]
2024-12-09T01:00:33.486732,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:33.497514,BUY,ADA,0.5014,True,3.0838815789473597,ADA[USDT]
2024-12-09T01:00:33.510132,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:33.522214,BUY,ADA,0.5018,True,3.1661184210526367,ADA[USDT]
2024-12-09T01:00:33.538576,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:33.551047,BUY,ADA,0.5054,True,3.9062499999999925,ADA[USDT]
2024-12-09T01:00:33.565636,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:33.573829,BUY,ADA,0.5052,True,3.865131578947365,ADA[USDT]
2024-12-09T01:00:33.589108,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:33.601566,BUY,ADA,0.5054,True,3.9062499999999925,ADA[USDT]
2024-12-09T01:00:33.616861,BUY,DASH,27.19,True,3.7786259541984806,DASH[USDT]
2024-12-09T01:00:33.624263,BUY,ADA,0.5059,True,4.009046052631582,ADA[USDT]
2024-12-09T01:00:33.639882,BUY,DASH,27.18,True,3.740458015267177,DASH[USDT]
2024-12-09T01:00:33.652439,BUY,ADA,0.5053,True,3.8856907894736787,ADA[USDT]
2024-12-09T01:00:33.667432,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:33.675129,BUY,ADA,0.5065,True,4.132401315789464,ADA[USDT]
2024-12-09T01:00:33.690714,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:33.703106,BUY,ADA,0.5063,True,4.091282894736837,ADA[USDT]
2024-12-09T01:00:33.717489,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:33.724723,BUY,ADA,0.5078,True,4.399671052631585,ADA[USDT]
2024-12-09T01:00:33.740531,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:33.753747,BUY,ADA,0.5082,True,4.481907894736839,ADA[USDT]
2024-12-09T01:00:33.769121,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:33.779357,BUY,ADA,0.5076,True,4.3585526315789584,ADA[USDT]
2024-12-09T01:00:33.793987,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:33.805282,BUY,ADA,0.5063,True,4.091282894736837,ADA[USDT]
2024-12-09T01:00:33.820752,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:33.838365,BUY,ADA,0.5062,True,4.070723684210523,ADA[USDT]
2024-12-09T01:00:33.853484,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:33.865420,BUY,ADA,0.5054,True,3.9062499999999925,ADA[USDT]
2024-12-09T01:00:33.879357,BUY,DASH,27.25,True,4.007633587786262,DASH[USDT]
2024-12-09T01:00:33.889233,BUY,ADA,0.5048,True,3.7828947368421106,ADA[USDT]
2024-12-09T01:00:33.904868,BUY,DASH,27.25,True,4.007633587786262,DASH[USDT]
2024-12-09T01:00:33.917475,BUY,ADA,0.5044,True,3.700657894736834,ADA[USDT]
2024-12-09T01:00:33.933462,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:33.941097,BUY,ADA,0.5047,True,3.7623355263157974,ADA[USDT]
2024-12-09T01:00:33.955739,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:33.967956,BUY,ADA,0.5057,True,3.9679276315789553,ADA[USDT]
2024-12-09T01:00:33.983997,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:33.991873,BUY,ADA,0.5052,True,3.865131578947365,ADA[USDT]
2024-12-09T01:00:34.006949,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:34.019437,BUY,ADA,0.5051,True,3.8445723684210518,ADA[USDT]
2024-12-09T01:00:34.035985,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:34.047302,BUY,ADA,0.5056,True,3.9473684210526416,ADA[USDT]
2024-12-09T01:00:34.062245,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:34.071831,BUY,ADA,0.5049,True,3.8034539473684243,ADA[USDT]
2024-12-09T01:00:34.087195,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:34.098593,BUY,ADA,0.5055,True,3.9268092105263053,ADA[USDT]
2024-12-09T01:00:34.112735,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:34.122329,BUY,ADA,0.5062,True,4.070723684210523,ADA[USDT]
2024-12-09T01:00:34.137767,BUY,DASH,27.31,True,4.236641221374043,DASH[USDT]
2024-12-09T01:00:34.149885,BUY,ADA,0.5058,True,3.988486842105269,ADA[USDT]
2024-12-09T01:00:34.163539,BUY,DASH,27.3,True,4.1984732824427535,DASH[USDT]
2024-12-09T01:00:34.172866,BUY,ADA,0.5058,True,3.988486842105269,ADA[USDT]
2024-12-09T01:00:34.187675,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:34.199848,BUY,ADA,0.506,True,4.0296052631578965,ADA[USDT]
2024-12-09T01:00:34.214152,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:34.233044,BUY,ADA,0.5055,True,3.9268092105263053,ADA[USDT]
2024-12-09T01:00:34.251731,BUY,DASH,27.25,True,4.007633587786262,DASH[USDT]
2024-12-09T01:00:34.277063,BUY,ADA,0.5053,True,3.8856907894736787,ADA[USDT]
2024-12-09T01:00:34.317299,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:34.335367,BUY,ADA,0.5065,True,4.132401315789464,ADA[USDT]
2024-12-09T01:00:34.369475,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:34.397741,BUY,ADA,0.5075,True,4.337993421052621,ADA[USDT]
2024-12-09T01:00:34.442383,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:34.475587,BUY,ADA,0.5075,True,4.337993421052621,ADA[USDT]
2024-12-09T01:00:34.501585,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:34.518828,BUY,ADA,0.5077,True,4.379111842105272,ADA[USDT]
2024-12-09T01:00:34.554692,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:34.568626,BUY,ADA,0.5071,True,4.255756578947368,ADA[USDT]
2024-12-09T01:00:34.583140,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:34.591174,BUY,ADA,0.506,True,4.0296052631578965,ADA[USDT]
2024-12-09T01:00:34.605719,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:34.618612,BUY,ADA,0.5057,True,3.9679276315789553,ADA[USDT]
2024-12-09T01:00:34.634060,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:34.643950,BUY,ADA,0.5061,True,4.05016447368421,ADA[USDT]
2024-12-09T01:00:34.658497,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:34.719568,BUY,ADA,0.507,True,4.235197368421054,ADA[USDT]
2024-12-09T01:00:34.734821,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:34.746818,BUY,ADA,0.5077,True,4.379111842105272,ADA[USDT]
2024-12-09T01:00:34.762571,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:34.771473,BUY,ADA,0.5079,True,4.420230263157899,ADA[USDT]
2024-12-09T01:00:34.786646,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:34.799779,BUY,ADA,0.5078,True,4.399671052631585,ADA[USDT]
2024-12-09T01:00:34.813991,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:34.822065,BUY,ADA,0.5092,True,4.687499999999997,ADA[USDT]
2024-12-09T01:00:34.835981,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:34.848130,BUY,ADA,0.51,True,4.851973684210528,ADA[USDT]
2024-12-09T01:00:34.860176,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:34.870138,BUY,ADA,0.5098,True,4.810855263157901,ADA[USDT]
2024-12-09T01:00:34.884120,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:34.895692,BUY,ADA,0.5101,True,4.872532894736842,ADA[USDT]
2024-12-09T01:00:34.906255,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:34.918796,BUY,ADA,0.5115,True,5.160361842105255,ADA[USDT]
2024-12-09T01:00:34.932607,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:34.940663,BUY,ADA,0.5111,True,5.078125,ADA[USDT]
2024-12-09T01:00:34.954098,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:34.967681,BUY,ADA,0.5121,True,5.283717105263158,ADA[USDT]
2024-12-09T01:00:34.981506,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:34.989128,BUY,ADA,0.5109,True,5.037006578947373,ADA[USDT]
2024-12-09T01:00:35.004720,BUY,DASH,27.32,True,4.274809160305348,DASH[USDT]
2024-12-09T01:00:35.017580,BUY,ADA,0.5108,True,5.016447368421059,ADA[USDT]
2024-12-09T01:00:35.032733,BUY,DASH,27.32,True,4.274809160305348,DASH[USDT]
2024-12-09T01:00:35.041120,BUY,ADA,0.5104,True,4.934210526315782,ADA[USDT]
2024-12-09T01:00:35.055085,BUY,DASH,27.31,True,4.236641221374043,DASH[USDT]
2024-12-09T01:00:35.068362,BUY,ADA,0.51,True,4.851973684210528,ADA[USDT]
2024-12-09T01:00:35.083621,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:35.095085,BUY,ADA,0.5102,True,4.893092105263156,ADA[USDT]
2024-12-09T01:00:35.105337,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:35.118787,BUY,ADA,0.5099,True,4.831414473684214,ADA[USDT]
2024-12-09T01:00:35.136495,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:35.150331,BUY,ADA,0.5096,True,4.769736842105274,ADA[USDT]
2024-12-09T01:00:35.167104,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:35.181389,BUY,ADA,0.5091,True,4.666940789473683,ADA[USDT]
2024-12-09T01:00:35.197770,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:35.205508,BUY,ADA,0.5095,True,4.749177631578938,ADA[USDT]
2024-12-09T01:00:35.221388,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:35.234356,BUY,ADA,0.5092,True,4.687499999999997,ADA[USDT]
2024-12-09T01:00:35.249878,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:35.260980,BUY,ADA,0.5093,True,4.708059210526311,ADA[USDT]
2024-12-09T01:00:35.274433,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:35.285886,BUY,ADA,0.509,True,4.64638157894737,ADA[USDT]
2024-12-09T01:00:35.301823,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:35.314523,BUY,ADA,0.5086,True,4.564144736842116,ADA[USDT]
2024-12-09T01:00:35.329971,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:35.338109,BUY,ADA,0.5085,True,4.54358552631578,ADA[USDT]
2024-12-09T01:00:35.353636,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:35.372807,BUY,ADA,0.5084,True,4.523026315789466,ADA[USDT]
2024-12-09T01:00:35.386631,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:35.399649,BUY,ADA,0.5086,True,4.564144736842116,ADA[USDT]
2024-12-09T01:00:35.413200,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:35.421138,BUY,ADA,0.5087,True,4.58470394736843,ADA[USDT]
2024-12-09T01:00:35.435544,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:35.448289,BUY,ADA,0.5089,True,4.625822368421057,ADA[USDT]
2024-12-09T01:00:35.461279,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:35.470029,BUY,ADA,0.5092,True,4.687499999999997,ADA[USDT]
2024-12-09T01:00:35.483955,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:35.495829,BUY,ADA,0.5088,True,4.605263157894743,ADA[USDT]
2024-12-09T01:00:35.508338,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:35.519347,BUY,ADA,0.5096,True,4.769736842105274,ADA[USDT]
2024-12-09T01:00:35.533703,BUY,BAT,0.2218,True,3.3069399161620843,BAT[USDT]
2024-12-09T01:00:35.546465,BUY,ADA,0.5098,True,4.810855263157901,ADA[USDT]
2024-12-09T01:00:35.558103,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:35.568613,BUY,ADA,0.5092,True,4.687499999999997,ADA[USDT]
2024-12-09T01:00:35.582684,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:35.593699,BUY,ADA,0.5084,True,4.523026315789466,ADA[USDT]
2024-12-09T01:00:35.603750,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:35.615919,BUY,ADA,0.5079,True,4.420230263157899,ADA[USDT]
2024-12-09T01:00:35.628762,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:35.637479,BUY,ADA,0.5087,True,4.58470394736843,ADA[USDT]
2024-12-09T01:00:35.651639,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:35.663953,BUY,ADA,0.509,True,4.64638157894737,ADA[USDT]
2024-12-09T01:00:35.676291,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:35.686306,BUY,ADA,0.5088,True,4.605263157894743,ADA[USDT]
2024-12-09T01:00:35.700029,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:35.711497,BUY,ADA,0.5091,True,4.666940789473683,ADA[USDT]
2024-12-09T01:00:35.721569,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:35.734611,BUY,ADA,0.5087,True,4.58470394736843,ADA[USDT]
2024-12-09T01:00:35.749163,BUY,DASH,27.37,True,4.465648854961839,DASH[USDT]
2024-12-09T01:00:35.760663,BUY,ADA,0.5077,True,4.379111842105272,ADA[USDT]
2024-12-09T01:00:35.771969,BUY,DASH,27.36,True,4.427480916030535,DASH[USDT]
2024-12-09T01:00:35.785626,BUY,ADA,0.5074,True,4.317434210526308,ADA[USDT]
2024-12-09T01:00:35.801794,BUY,DASH,27.36,True,4.427480916030535,DASH[USDT]
2024-12-09T01:00:35.813985,BUY,ADA,0.5074,True,4.317434210526308,ADA[USDT]
2024-12-09T01:00:35.826644,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:35.836536,BUY,ADA,0.5073,True,4.296874999999995,ADA[USDT]
2024-12-09T01:00:35.850782,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:35.863347,BUY,ADA,0.5078,True,4.399671052631585,ADA[USDT]
2024-12-09T01:00:35.874285,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:35.886705,BUY,ADA,0.5072,True,4.2763157894736805,ADA[USDT]
2024-12-09T01:00:35.902240,BUY,DASH,27.42,True,4.65648854961833,DASH[USDT]
2024-12-09T01:00:35.914013,BUY,ADA,0.5077,True,4.379111842105272,ADA[USDT]
2024-12-09T01:00:35.926605,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:35.936277,BUY,ADA,0.508,True,4.440789473684212,ADA[USDT]
2024-12-09T01:00:35.953133,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:35.965376,BUY,ADA,0.5072,True,4.2763157894736805,ADA[USDT]
2024-12-09T01:00:35.981539,BUY,DASH,27.39,True,4.5419847328244325,DASH[USDT]
2024-12-09T01:00:35.994117,BUY,ADA,0.5071,True,4.255756578947368,ADA[USDT]
2024-12-09T01:00:36.004124,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:36.016727,BUY,ADA,0.5068,True,4.1940789473684275,ADA[USDT]
2024-12-09T01:00:36.032361,BUY,DASH,27.37,True,4.465648854961839,DASH[USDT]
2024-12-09T01:00:36.043174,BUY,ADA,0.5074,True,4.317434210526308,ADA[USDT]
2024-12-09T01:00:36.056740,BUY,DASH,27.41,True,4.618320610687026,DASH[USDT]
2024-12-09T01:00:36.068478,BUY,ADA,0.508,True,4.440789473684212,ADA[USDT]
2024-12-09T01:00:36.083895,BUY,DASH,27.39,True,4.5419847328244325,DASH[USDT]
